exchangeDate,buyCash,sellCash,sendRemit,receiveRemit,buyForeignCheck,exchangeRate,previousComparison,rateGap,usdConversionRate
2024-09-30,1342.69,1296.51,1332.5,1306.7,1304.25,1319.6,10.1,6.6941,1.0
2024-09-27,1352.96,1306.44,1342.7,1316.7,1314.23,1329.7,1.3,6.69544,1.0
2024-09-26,1351.64,1305.16,1341.4,1315.4,1312.93,1328.4,5.9,6.70528,1.0
2024-09-25,1357.65,1310.95,1347.3,1321.3,1318.82,1334.3,1.2,6.70447,1.0
2024-09-24,1358.87,1312.13,1348.5,1322.5,1320.02,1335.5,5.6,6.70478,1.0
2024-09-23,1353.17,1306.63,1342.9,1316.9,1314.43,1329.9,1.9,6.70722,1.0
2024-09-20,1355.1,1308.5,1344.8,1318.8,1316.3,1331.8,0.8,6.76991,1.0
2024-09-19,1354.29,1307.71,1344.0,1318.0,1315.49,1331.0,8.6,6.81086,1.0
2024-09-13,1363.04,1316.16,1352.7,1326.5,1323.92,1339.6,0.7,6.94651,1.0
2024-09-12,1363.75,1316.85,1353.4,1327.2,1324.62,1340.3,4.0,6.94592,1.0
2024-09-11,1367.82,1320.78,1357.4,1331.2,1328.61,1344.3,4.8,6.96077,1.0
2024-09-10,1362.94,1316.06,1352.6,1326.4,1323.82,1339.5,9.1,6.95393,1.0
2024-09-09,1353.68,1307.12,1343.4,1317.4,1314.83,1330.4,5.4,6.95984,1.0
2024-09-06,1359.17,1312.43,1348.8,1322.8,1320.22,1335.8,6.2,6.968,1.0
2024-09-05,1365.48,1318.52,1355.1,1328.9,1326.29,1342.0,1.0,7.01249,1.0
2024-09-04,1364.46,1317.54,1354.1,1327.9,1325.29,1341.0,2.2,7.02395,1.0
2024-09-03,1362.22,1315.38,1351.9,1325.7,1323.09,1338.8,4.0,7.04535,1.0
2024-09-02,1358.15,1311.45,1347.8,1321.8,1319.19,1334.8,0.5,7.04535,1.0
2024-08-30,1358.66,1311.94,1348.3,1322.3,1319.69,1335.3,0.6,7.05055,1.0
2024-08-29,1358.05,1311.35,1347.7,1321.7,1319.08,1334.7,4.3,7.09674,1.0
2024-08-28,1353.68,1307.12,1343.4,1317.4,1314.78,1330.4,6.5,7.10213,1.0
2024-08-27,1347.06,1300.74,1336.8,1311.0,1308.4,1323.9,16.2,7.10163,1.0
2024-08-26,1363.55,1316.65,1353.2,1327.0,1324.35,1340.1,4.2,7.12601,1.0
2024-08-23,1359.27,1312.53,1348.9,1322.9,1320.26,1335.9,3.5,7.12795,1.0
2024-08-22,1355.71,1309.09,1345.4,1319.4,1316.76,1332.4,0.4,7.15858,1.0
2024-08-21,1355.31,1308.69,1345.0,1319.0,1316.36,1332.0,5.8,7.16145,1.0
2024-08-20,1361.21,1314.39,1350.9,1324.7,1322.05,1337.8,22.3,7.16017,1.0
2024-08-19,1383.9,1336.3,1373.4,1346.8,1344.09,1360.1,1.3,7.18568,1.0
2024-08-16,1385.22,1337.58,1374.7,1348.1,1345.39,1361.4,8.9,7.19157,1.0
2024-08-14,1394.28,1346.32,1383.7,1356.9,1354.17,1370.3,2.6,7.18689,1.0
2024-08-13,1391.63,1343.77,1381.1,1354.3,1351.58,1367.7,1.7,7.18777,1.0
2024-08-12,1393.36,1345.44,1382.8,1356.0,1353.27,1369.4,8.3,7.18352,1.0
2024-08-09,1401.8,1353.6,1391.2,1364.2,1361.46,1377.7,1.3,7.17666,1.0
2024-08-08,1400.48,1352.32,1389.8,1363.0,1360.26,1376.4,4.2,7.17501,1.0
2024-08-07,1396.21,1348.19,1385.6,1358.8,1356.08,1372.2,11.6,7.13952,1.0
2024-08-06,1384.41,1336.79,1373.9,1347.3,1344.59,1360.6,12.2,7.1774,1.0
2024-08-05,1396.82,1348.78,1386.2,1359.4,1356.66,1372.8,6.9,7.20204,1.0
2024-08-02,1389.8,1342.0,1379.2,1352.6,1349.87,1365.9,14.2,7.20025,1.0
2024-08-01,1404.25,1355.95,1393.6,1366.6,1363.85,1380.1,4.5,7.19255,1.0
2024-07-31,1408.83,1360.37,1398.1,1371.1,1368.34,1384.6,2.6,7.19233,1.0
2024-07-30,1406.18,1357.82,1395.5,1368.5,1365.74,1382.0,3.4,7.19371,1.0
2024-07-29,1409.64,1361.16,1398.9,1371.9,1369.14,1385.4,0.0,7.1967,1.0
2024-07-26,1409.64,1361.16,1398.9,1371.9,1369.14,1385.4,0.3,7.19712,1.0
2024-07-25,1409.33,1360.87,1398.6,1371.6,1368.84,1385.1,0.0,7.19926,1.0
2024-07-24,1409.33,1360.87,1398.6,1371.6,1368.84,1385.1,3.5,7.19958,1.0
2024-07-23,1412.9,1364.3,1402.2,1375.0,1372.23,1388.6,2.0,7.1995,1.0
2024-07-22,1410.86,1362.34,1400.1,1373.1,1370.33,1386.6,6.7,7.19675,1.0
2024-07-19,1404.04,1355.76,1393.4,1366.4,1363.65,1379.9,1.6,7.19513,1.0
2024-07-18,1405.67,1357.33,1395.0,1368.0,1365.25,1381.5,4.5,7.19119,1.0
2024-07-17,1410.25,1361.75,1399.5,1372.5,1369.74,1386.0,4.1,7.18399,1.0
2024-07-16,1406.08,1357.72,1395.4,1368.4,1365.65,1381.9,5.6,7.18459,1.0
2024-07-15,1400.38,1352.22,1389.7,1362.9,1360.16,1376.3,3.8,7.1778,1.0
2024-07-12,1404.25,1355.95,1393.6,1366.6,1363.85,1380.1,5.5,7.1788,1.0
2024-07-11,1409.84,1361.36,1399.1,1372.1,1369.34,1385.6,2.2,7.17873,1.0
2024-07-10,1407.6,1359.2,1396.9,1369.9,1367.15,1383.4,4.0,7.17637,1.0
2024-07-09,1403.53,1355.27,1392.9,1365.9,1363.16,1379.4,0.4,7.17631,1.0
2024-07-08,1403.13,1354.87,1392.5,1365.5,1362.76,1379.0,2.9,7.17743,1.0
2024-07-05,1406.08,1357.72,1395.4,1368.4,1365.65,1381.9,7.5,7.18211,1.0
2024-07-04,1413.71,1365.09,1403.0,1375.8,1373.03,1389.4,2.0,7.18211,1.0
2024-07-03,1411.67,1363.13,1400.9,1373.9,1371.14,1387.4,6.6,7.18192,1.0
2024-07-02,1404.96,1356.64,1394.3,1367.3,1364.55,1380.8,1.6,7.1842,1.0
2024-07-01,1406.59,1358.21,1395.9,1368.9,1366.15,1382.4,6.8,7.18717,1.0
2024-06-28,1413.51,1364.89,1402.8,1375.6,1372.83,1389.2,0.9,7.19304,1.0
2024-06-27,1414.42,1365.78,1403.7,1376.5,1373.73,1390.1,3.7,7.19393,1.0
2024-06-26,1410.66,1362.14,1399.9,1372.9,1370.13,1386.4,3.3,7.19594,1.0
2024-06-25,1414.01,1365.39,1403.3,1376.1,1373.33,1389.7,0.6,7.1935,1.0
2024-06-24,1413.4,1364.8,1402.7,1375.5,1372.73,1389.1,5.3,7.19523,1.0
2024-06-21,1408.01,1359.59,1397.3,1370.3,1367.54,1383.8,3.0,7.19364,1.0
2024-06-20,1404.96,1356.64,1394.3,1367.3,1364.55,1380.8,0.3,7.19225,1.0
2024-06-19,1404.65,1356.35,1394.0,1367.0,1364.25,1380.5,0.1,7.19225,1.0
2024-06-18,1404.55,1356.25,1393.9,1366.9,1364.15,1380.4,2.7,7.18867,1.0
2024-06-17,1401.8,1353.6,1391.2,1364.2,1361.46,1377.7,6.7,7.18192,1.0
2024-06-14,1394.99,1347.01,1384.4,1357.6,1354.87,1371.0,6.8,7.17884,1.0
2024-06-13,1401.91,1353.69,1391.3,1364.3,1361.56,1377.8,0.4,7.18046,1.0
2024-06-12,1401.5,1353.3,1390.8,1364.0,1361.26,1377.4,0.5,7.18075,1.0
2024-06-11,1402.01,1353.79,1391.4,1364.4,1361.66,1377.9,11.0,7.17907,1.0
2024-06-10,1390.82,1342.98,1380.2,1353.6,1350.88,1366.9,4.6,7.17764,1.0
2024-06-07,1395.5,1347.5,1384.9,1358.1,1355.37,1371.5,1.6,7.1763,1.0
2024-06-05,1397.12,1349.08,1386.5,1359.7,1356.97,1373.1,4.5,7.17752,1.0
2024-06-04,1401.7,1353.5,1391.1,1364.1,1361.36,1377.6,4.0,7.17794,1.0
2024-06-03,1405.77,1357.43,1395.1,1368.1,1365.35,1381.6,5.1,7.17981,1.0
2024-05-31,1400.58,1352.42,1389.9,1363.1,1360.36,1376.5,11.7,7.17918,1.0
2024-05-30,1388.68,1340.92,1378.1,1351.5,1348.78,1364.8,5.3,7.1792,1.0
2024-05-29,1383.29,1335.71,1372.8,1346.2,1343.5,1359.5,5.9,7.17838,1.0
2024-05-28,1389.29,1341.51,1378.7,1352.1,1349.38,1365.4,4.6,7.17778,1.0
2024-05-27,1393.97,1346.03,1383.4,1356.6,1353.87,1370.0,5.5,7.17778,1.0
2024-05-24,1388.37,1340.63,1377.8,1351.2,1348.49,1364.5,1.4,7.17488,1.0
2024-05-23,1386.95,1339.25,1376.4,1349.8,1347.09,1363.1,1.3,7.17216,1.0
2024-05-22,1388.27,1340.53,1377.7,1351.1,1348.39,1364.4,8.2,7.17225,1.0
2024-05-21,1379.93,1332.47,1369.4,1343.0,1340.3,1356.2,1.0,7.17059,1.0
2024-05-20,1378.91,1331.49,1368.4,1342.0,1339.31,1355.2,5.8,7.16976,1.0
2024-05-17,1373.01,1325.79,1362.6,1336.2,1333.52,1349.4,19.6,7.17008,1.0
2024-05-16,1392.95,1345.05,1382.4,1355.6,1352.88,1369.0,1.1,7.17055,1.0
2024-05-14,1394.07,1346.13,1383.5,1356.7,1353.98,1370.1,2.2,7.16677,1.0
2024-05-13,1391.83,1343.97,1381.3,1354.5,1351.78,1367.9,0.0,7.16987,1.0
2024-05-10,1391.83,1343.97,1381.3,1354.5,1351.78,1367.9,3.5,7.17085,1.0
2024-05-09,1388.27,1340.53,1377.7,1351.1,1348.39,1364.4,6.6,7.17086,1.0
2024-05-08,1381.56,1334.04,1371.1,1344.5,1341.8,1357.8,7.4,7.16987,1.0
2024-05-07,1389.09,1341.31,1378.5,1351.9,1349.19,1365.2,13.3,7.1713,1.0
2024-05-03,1402.62,1354.38,1392.0,1365.0,1362.26,1378.5,0.5,7.17284,1.0
2024-05-02,1402.11,1353.89,1391.5,1364.5,1361.76,1378.0,0.7,7.17021,1.0
2024-04-30,1402.82,1354.58,1392.2,1365.2,1362.46,1378.7,2.8,7.16317,1.0
2024-04-29,1399.97,1351.83,1389.3,1362.5,1359.77,1375.9,0.7,7.16573,1.0
2024-04-26,1400.69,1352.51,1390.0,1363.2,1360.47,1376.6,6.6,7.16826,1.0
2024-04-25,1393.97,1346.03,1383.4,1356.6,1353.88,1370.0,7.9,7.16816,1.0
2024-04-24,1402.01,1353.79,1391.4,1364.4,1361.66,1377.9,2.7,7.16685,1.0
2024-04-23,1404.76,1356.44,1394.1,1367.1,1364.36,1380.6,4.4,7.16571,1.0
2024-04-22,1409.23,1360.77,1398.5,1371.5,1368.75,1385.0,9.1,7.1669,1.0
2024-04-19,1399.97,1351.83,1389.3,1362.5,1359.77,1375.9,10.4,7.16544,1.0
2024-04-18,1410.56,1362.04,1399.8,1372.8,1370.05,1386.3,9.0,7.16882,1.0
2024-04-17,1419.71,1370.89,1408.9,1381.7,1378.93,1395.3,11.6,7.16889,1.0
2024-04-16,1407.91,1359.49,1397.2,1370.2,1367.45,1383.7,12.1,7.16624,1.0
2024-04-15,1395.6,1347.6,1385.0,1358.2,1355.47,1371.6,7.9,7.16929,1.0
2024-04-12,1387.56,1339.84,1377.0,1350.4,1347.69,1363.7,9.3,7.17098,1.0
2024-04-11,1378.1,1330.7,1367.6,1341.2,1338.51,1354.4,0.8,7.16895,1.0
2024-04-09,1377.28,1329.92,1366.8,1340.4,1337.71,1353.6,1.8,7.16742,1.0
2024-04-08,1375.45,1328.15,1365.0,1338.6,1335.91,1351.8,5.0,7.16846,1.0
2024-04-05,1370.36,1323.24,1359.9,1333.7,1331.02,1346.8,2.3,7.17152,1.0
2024-04-04,1372.7,1325.5,1362.3,1335.9,1333.22,1349.1,3.9,7.17341,1.0
2024-04-03,1376.67,1329.33,1366.2,1339.8,1337.11,1353.0,5.9,7.17404,1.0
2024-04-02,1370.67,1323.53,1360.3,1333.9,1331.22,1347.1,0.3,7.17412,1.0
2024-04-01,1370.97,1323.83,1360.6,1334.2,1331.52,1347.4,0.6,7.17874,1.0
2024-03-29,1370.36,1323.24,1359.9,1333.7,1331.02,1346.8,1.0,7.17874,1.0
2024-03-28,1369.35,1322.25,1358.9,1332.7,1330.02,1345.8,7.2,7.17734,1.0
2024-03-27,1362.02,1315.18,1351.7,1325.5,1322.84,1338.6,2.1,7.18016,1.0
2024-03-26,1364.16,1317.24,1353.8,1327.6,1324.93,1340.7,4.6,7.18217,1.0
2024-03-25,1359.48,1312.72,1349.1,1323.1,1320.44,1336.1,9.8,7.17871,1.0
2024-03-22,1349.51,1303.09,1339.2,1313.4,1310.76,1326.3,12.4,7.17941,1.0
2024-03-21,1362.12,1315.28,1351.8,1325.6,1322.94,1338.7,0.2,7.17882,1.0
2024-03-20,1361.92,1315.08,1351.6,1325.4,1322.74,1338.5,5.5,7.17864,1.0
2024-03-19,1356.32,1309.68,1346.0,1320.0,1317.35,1333.0,4.6,7.17875,1.0
2024-03-18,1351.64,1305.16,1341.4,1315.4,1312.76,1328.4,11.5,7.17632,1.0
2024-03-15,1339.94,1293.86,1329.8,1304.0,1301.38,1316.9,4.1,7.17667,1.0
2024-03-14,1335.77,1289.83,1325.6,1300.0,1297.39,1312.8,1.7,7.17533,1.0
2024-03-13,1334.04,1288.16,1323.9,1298.3,1295.69,1311.1,3.3,7.17544,1.0
2024-03-12,1337.4,1291.4,1327.2,1301.6,1298.99,1314.4,8.7,7.17069,1.0
2024-03-11,1346.25,1299.95,1336.0,1310.2,1307.57,1323.1,6.5,7.1687,1.0
2024-03-08,1352.86,1306.34,1342.6,1316.6,1313.96,1329.6,6.1,7.16771,1.0
2024-03-07,1359.07,1312.33,1348.7,1322.7,1320.05,1335.7,2.5,7.16983,1.0
2024-03-06,1356.53,1309.87,1346.2,1320.2,1317.55,1333.2,3.1,7.17088,1.0
2024-03-05,1353.37,1306.83,1343.1,1317.1,1314.46,1330.1,4.0,7.17126,1.0
2024-03-04,1357.44,1310.76,1347.1,1321.1,1318.45,1334.1,0.1,7.17262,1.0
2024-02-29,1357.34,1310.66,1347.0,1321.0,1318.35,1334.0,2.7,7.17559,1.0
2024-02-28,1354.59,1308.01,1344.3,1318.3,1315.65,1331.3,0.1,7.17626,1.0
2024-02-27,1354.69,1308.11,1344.4,1318.4,1315.75,1331.4,2.1,7.17852,1.0
2024-02-26,1352.56,1306.04,1342.3,1316.3,1313.66,1329.3,1.7,7.17413,1.0
2024-02-23,1354.29,1307.71,1344.0,1318.0,1315.35,1331.0,4.0,7.17093,1.0
2024-02-22,1358.36,1311.64,1348.0,1322.0,1319.35,1335.0,2.9,7.17103,1.0
2024-02-21,1361.31,1314.49,1351.0,1324.8,1322.14,1337.9,4.1,7.17028,1.0
2024-02-20,1357.14,1310.46,1346.8,1320.8,1318.15,1333.8,0.8,7.16585,1.0
2024-02-19,1356.32,1309.68,1346.0,1320.0,1317.35,1333.0,0.2,7.16585,1.0
2024-02-16,1356.53,1309.87,1346.2,1320.2,1317.55,1333.2,3.7,7.16979,1.0
2024-02-15,1360.29,1313.51,1350.0,1323.8,1321.14,1336.9,8.5,7.17135,1.0
2024-02-14,1351.64,1305.16,1341.4,1315.4,1312.76,1328.4,1.2,7.16764,1.0
2024-02-13,1350.42,1303.98,1340.2,1314.2,1311.56,1327.2,1.9,7.1704,1.0
2024-02-08,1348.49,1302.11,1338.2,1312.4,1309.77,1325.3,4.3,7.17111,1.0
2024-02-07,1352.86,1306.34,1342.6,1316.6,1313.96,1329.6,5.0,7.17309,1.0
2024-02-06,1357.95,1311.25,1347.6,1321.6,1318.95,1334.6,9.5,7.17249,1.0
2024-02-05,1348.28,1301.92,1338.0,1312.2,1309.57,1325.1,7.4,7.17211,1.0
2024-02-02,1355.81,1309.19,1345.5,1319.5,1316.85,1332.5,1.0,7.17352,1.0
2024-02-01,1356.83,1310.17,1346.5,1320.5,1317.85,1333.5,2.9,7.17995,1.0
2024-01-31,1353.88,1307.32,1343.6,1317.6,1314.95,1330.6,6.3,7.17834,1.0
2024-01-30,1360.29,1313.51,1350.0,1323.8,1321.14,1336.9,0.3,7.1826,1.0
2024-01-29,1359.99,1313.21,1349.6,1323.6,1320.94,1336.6,0.9,7.18647,1.0
2024-01-26,1359.07,1312.33,1348.7,1322.7,1320.04,1335.7,3.4,7.18659,1.0
2024-01-25,1362.53,1315.67,1352.2,1326.0,1323.33,1339.1,3.1,7.18664,1.0
2024-01-24,1359.38,1312.62,1349.0,1323.0,1320.34,1336.0,1.3,7.18586,1.0
2024-01-23,1358.05,1311.35,1347.7,1321.7,1319.04,1334.7,1.8,7.18503,1.0
2024-01-22,1359.88,1313.12,1349.5,1323.5,1320.84,1336.5,5.9,7.18594,1.0
2024-01-19,1365.89,1318.91,1355.5,1329.3,1326.63,1342.4,0.8,7.18666,1.0
2024-01-18,1366.7,1319.7,1356.3,1330.1,1327.42,1343.2,14.2,7.18478,1.0
2024-01-17,1352.25,1305.75,1342.0,1316.0,1313.35,1329.0,9.7,7.18176,1.0
2024-01-16,1342.38,1296.22,1332.2,1306.4,1303.77,1319.3,5.2,7.18798,1.0
2024-01-15,1337.09,1291.11,1326.9,1301.3,1298.68,1314.1,1.9,7.18798,1.0
2024-01-12,1339.03,1292.97,1328.8,1303.2,1300.58,1316.0,4.1,7.18316,1.0
2024-01-11,1343.2,1297.0,1333.0,1307.2,1304.57,1320.1,8.0,7.18419,1.0
2024-01-10,1335.06,1289.14,1324.9,1299.3,1296.69,1312.1,2.7,7.18553,1.0
2024-01-09,1337.8,1291.8,1327.6,1302.0,1299.38,1314.8,1.1,7.18771,1.0
2024-01-08,1336.68,1290.72,1326.5,1300.9,1298.28,1313.7,3.5,7.18924,1.0
2024-01-05,1333.12,1287.28,1323.0,1297.4,1294.79,1310.2,1.4,7.19371,1.0
2024-01-04,1331.7,1285.9,1321.6,1296.0,1293.39,1308.8,9.5,7.19531,1.0
2024-01-03,1322.03,1276.57,1312.0,1286.6,1284.01,1299.3,9.9,7.19844,1.0
2024-01-02,1311.96,1266.84,1302.0,1276.8,1274.23,1289.4,0.0,7.20472,1.0
2023-12-29,1311.96,1266.84,1302.0,1276.8,1274.23,1289.4,5.0,7.2027,1.0
2023-12-28,1317.05,1271.75,1307.0,1281.8,1279.21,1294.4,2.4,7.20596,1.0
2023-12-27,1319.49,1274.11,1309.5,1284.1,1281.51,1296.8,3.9,7.20694,1.0
2023-12-26,1323.46,1277.94,1313.4,1288.0,1285.4,1300.7,3.1,7.20536,1.0
2023-12-22,1326.61,1280.99,1316.5,1291.1,1288.5,1303.8,3.6,7.20595,1.0
2023-12-21,1322.95,1277.45,1312.9,1287.5,1284.9,1300.2,4.5,7.20689,1.0
2023-12-20,1327.53,1281.87,1317.4,1292.0,1289.39,1304.7,6.0,7.20756,1.0
2023-12-19,1321.42,1275.98,1311.4,1286.0,1283.41,1298.7,4.0,7.20792,1.0
2023-12-18,1317.35,1272.05,1307.3,1282.1,1279.52,1294.7,0.9,7.20575,1.0
2023-12-15,1318.27,1272.93,1308.2,1283.0,1280.41,1295.6,20.9,7.20825,1.0
2023-12-14,1339.53,1293.47,1329.4,1303.6,1300.97,1316.5,0.8,7.21181,1.0
2023-12-13,1338.72,1292.68,1328.5,1302.9,1300.27,1315.7,2.6,7.21483,1.0
2023-12-12,1341.37,1295.23,1331.2,1305.4,1302.77,1318.3,10.4,7.20978,1.0
2023-12-11,1330.78,1285.02,1320.7,1295.1,1292.49,1307.9,14.8,7.20498,1.0
2023-12-08,1345.84,1299.56,1335.6,1309.8,1307.16,1322.7,10.3,7.20739,1.0
2023-12-07,1335.36,1289.44,1325.2,1299.6,1296.98,1312.4,0.7,7.21582,1.0
2023-12-06,1334.65,1288.75,1324.5,1298.9,1296.28,1311.7,9.9,7.20961,1.0
2023-12-05,1324.58,1279.02,1314.5,1289.1,1286.5,1301.8,1.4,7.19508,1.0
2023-12-04,1326.0,1280.4,1315.9,1290.5,1287.9,1303.2,12.8,7.19587,1.0
2023-12-01,1312.98,1267.82,1303.0,1277.8,1275.23,1290.4,1.4,7.19097,1.0
2023-11-30,1311.55,1266.45,1301.6,1276.4,1273.83,1289.0,5.0,7.19281,1.0
2023-11-29,1316.64,1271.36,1306.6,1281.4,1278.82,1294.0,10.7,7.19835,1.0
2023-11-28,1327.53,1281.87,1317.4,1292.0,1289.4,1304.7,2.6,7.20156,1.0
2023-11-27,1324.88,1279.32,1314.8,1289.4,1286.8,1302.1,3.4,7.19716,1.0
2023-11-24,1321.42,1275.98,1311.4,1286.0,1283.41,1298.7,3.0,7.19289,1.0
2023-11-23,1318.37,1273.03,1308.3,1283.1,1280.52,1295.7,8.0,7.19289,1.0
2023-11-22,1310.23,1265.17,1300.3,1275.1,1272.53,1287.7,4.7,7.19079,1.0
2023-11-21,1315.01,1269.79,1305.0,1279.8,1277.23,1292.4,2.0,7.18483,1.0
2023-11-20,1317.05,1271.75,1307.0,1281.8,1279.22,1294.4,9.5,7.18253,1.0
2023-11-17,1326.71,1281.09,1316.6,1291.2,1288.61,1303.9,1.9,7.18107,1.0
2023-11-16,1324.78,1279.22,1314.7,1289.3,1286.71,1302.0,23.3,7.17959,1.0
2023-11-15,1348.49,1302.11,1338.2,1312.4,1309.76,1325.3,2.6,7.17953,1.0
2023-11-14,1345.84,1299.56,1335.6,1309.8,1307.17,1322.7,6.0,7.17291,1.0
2023-11-13,1339.74,1293.66,1329.6,1303.8,1301.18,1316.7,7.7,7.1723,1.0
2023-11-10,1331.9,1286.1,1321.8,1296.2,1293.6,1309.0,3.5,7.17119,1.0
2023-11-09,1328.34,1282.66,1318.2,1292.8,1290.21,1305.5,0.6,7.17133,1.0
2023-11-08,1328.95,1283.25,1318.8,1293.4,1290.8,1306.1,2.9,7.17197,1.0
2023-11-07,1326.0,1280.4,1315.9,1290.5,1287.91,1303.2,22.6,7.17344,1.0
2023-11-06,1349.0,1302.6,1338.7,1312.9,1310.27,1325.8,17.4,7.17176,1.0
2023-11-03,1366.7,1319.7,1356.3,1330.1,1327.43,1343.2,13.7,7.17971,1.0
2023-11-02,1380.64,1333.16,1370.1,1343.7,1341.0,1356.9,7.3,7.17271,1.0
2023-11-01,1373.21,1325.99,1362.8,1336.4,1333.72,1349.6,3.2,7.16959,1.0
2023-10-31,1376.47,1329.13,1366.0,1339.6,1336.91,1352.8,0.5,7.17008,1.0
2023-10-30,1375.96,1328.64,1365.5,1339.1,1336.41,1352.3,4.8,7.17412,1.0
2023-10-27,1380.84,1333.36,1370.3,1343.9,1341.2,1357.1,10.1,7.17686,1.0
2023-10-26,1370.57,1323.43,1360.2,1333.8,1331.12,1347.0,3.1,7.17605,1.0
2023-10-25,1367.41,1320.39,1357.0,1330.8,1328.13,1343.9,9.3,7.17491,1.0
2023-10-24,1376.88,1329.52,1366.4,1340.0,1337.31,1353.2,1.9,7.17444,1.0
2023-10-23,1378.81,1331.39,1368.3,1341.9,1339.2,1355.1,2.5,7.18165,1.0
2023-10-20,1381.35,1333.85,1370.9,1344.3,1341.6,1357.6,5.9,7.18866,1.0
2023-10-19,1375.35,1328.05,1364.9,1338.5,1335.81,1351.7,0.2,7.18911,1.0
2023-10-18,1375.55,1328.25,1365.1,1338.7,1336.01,1351.9,1.9,7.18351,1.0
2023-10-17,1377.49,1330.11,1367.0,1340.6,1337.9,1353.8,4.4,7.18472,1.0
2023-10-16,1373.01,1325.79,1362.6,1336.2,1333.51,1349.4,9.5,7.18533,1.0
2023-10-13,1363.34,1316.46,1353.0,1326.8,1324.13,1339.9,0.3,7.1845,1.0
2023-10-12,1363.04,1316.16,1352.7,1326.5,1323.83,1339.6,8.7,7.18238,1.0
2023-10-11,1371.89,1324.71,1361.5,1335.1,1332.41,1348.3,0.0,7.19877,1.0
2023-10-10,1371.89,1324.71,1361.5,1335.1,1332.41,1348.3,1.1,7.19107,1.0
2023-10-06,1373.01,1325.79,1362.6,1336.2,1333.51,1349.4,11.2,7.18598,1.0
2023-10-05,1384.41,1336.79,1373.9,1347.3,1344.59,1360.6,9.3,7.1804,1.0
2023-10-04,1374.94,1327.66,1364.5,1338.1,1335.41,1351.3,6.5,7.17751,1.0
2023-09-27,1368.33,1321.27,1357.9,1331.7,1329.03,1344.8,11.1,7.16843,1.0
2023-09-26,1357.03,1310.37,1346.7,1320.7,1318.05,1333.7,3.9,7.16745,1.0
2023-09-25,1361.0,1314.2,1350.7,1324.5,1321.84,1337.6,1.5,7.16751,1.0
2023-09-22,1362.53,1315.67,1352.2,1326.0,1323.34,1339.1,9.8,7.16972,1.0
2023-09-21,1352.56,1306.04,1342.3,1316.3,1313.66,1329.3,5.6,7.17345,1.0
2023-09-20,1346.86,1300.54,1336.6,1310.8,1308.17,1323.7,2.3,7.17409,1.0
2023-09-19,1349.2,1302.8,1338.9,1313.1,1310.46,1326.0,1.6,7.17484,1.0
2023-09-18,1350.83,1304.37,1340.6,1314.6,1311.96,1327.6,1.5,7.17708,1.0
2023-09-15,1349.3,1302.9,1339.0,1313.2,1310.56,1326.1,1.7,7.18057,1.0
2023-09-14,1351.03,1304.57,1340.8,1314.8,1312.16,1327.8,1.7,7.1822,1.0
2023-09-13,1349.3,1302.9,1339.0,1313.2,1310.56,1326.1,6.3,7.18356,1.0
2023-09-12,1355.71,1309.09,1345.4,1319.4,1316.75,1332.4,1.0,7.17833,1.0
2023-09-11,1356.73,1310.07,1346.4,1320.4,1317.75,1333.4,1.3,7.17946,1.0
2023-09-08,1358.05,1311.35,1347.7,1321.7,1319.04,1334.7,2.1,7.17933,1.0
2023-09-07,1355.92,1309.28,1345.6,1319.6,1316.95,1332.6,8.3,7.17684,1.0
2023-09-06,1347.47,1301.13,1337.2,1311.4,1308.77,1324.3,5.0,7.17762,1.0
2023-09-05,1342.38,1296.22,1332.2,1306.4,1303.77,1319.3,0.1,7.17887,1.0
2023-09-04,1342.28,1296.12,1332.1,1306.3,1303.67,1319.2,3.1,7.17887,1.0
2023-09-01,1345.44,1299.16,1335.2,1309.4,1306.77,1322.3,0.9,7.17741,1.0
2023-08-31,1344.52,1298.28,1334.3,1308.5,1305.87,1321.4,0.6,7.17968,1.0
2023-08-30,1345.13,1298.87,1334.9,1309.1,1306.47,1322.0,0.5,7.18106,1.0
2023-08-29,1345.64,1299.36,1335.4,1309.6,1306.97,1322.5,4.1,7.18365,1.0
2023-08-28,1349.81,1303.39,1339.6,1313.6,1310.96,1326.6,2.6,7.17883,1.0
2023-08-25,1347.17,1300.83,1336.9,1311.1,1308.47,1324.0,14.0,7.17024,1.0
2023-08-24,1361.41,1314.59,1351.1,1324.9,1322.24,1338.0,0.7,7.16495,1.0
2023-08-23,1362.12,1315.28,1351.8,1325.6,1322.94,1338.7,2.8,7.1653,1.0
2023-08-22,1364.97,1318.03,1354.6,1328.4,1325.74,1341.5,4.6,7.16778,1.0
2023-08-21,1360.29,1313.51,1350.0,1323.8,1321.15,1336.9,4.7,7.16427,1.0
2023-08-18,1365.07,1318.13,1354.7,1328.5,1325.84,1341.6,3.3,7.16398,1.0
2023-08-17,1361.72,1314.88,1351.4,1325.2,1322.54,1338.3,7.0,7.16195,1.0
2023-08-16,1354.59,1308.01,1344.3,1318.3,1315.66,1331.3,10.2,7.16376,1.0
2023-08-14,1344.21,1297.99,1334.0,1308.2,1305.58,1321.1,3.8,7.16048,1.0
2023-08-11,1340.35,1294.25,1330.2,1304.4,1301.78,1317.3,1.0,7.16247,1.0
2023-08-10,1341.37,1295.23,1331.2,1305.4,1302.78,1318.3,5.7,7.16246,1.0
